source_ip,(empty),21,22,53,6667,80,OTHER,source_ip_classification,in_ids
172.23.240.127,0.0,3.0,2.0,0.0,5746.0,4466.0,0.0,Workstation,True
172.23.240.150,0.0,3.0,2.0,0.0,5699.0,4468.0,0.0,Workstation,True
172.23.240.151,0.0,3.0,2.0,0.0,5703.0,4471.0,0.0,Workstation,True
172.23.240.152,0.0,3.0,2.0,0.0,5763.0,4465.0,0.0,Workstation,True
172.23.240.153,0.0,3.0,2.0,0.0,5641.0,4468.0,0.0,Workstation,True
172.23.240.154,0.0,3.0,2.0,0.0,5597.0,4470.0,0.0,Workstation,True
172.23.240.155,0.0,3.0,2.0,0.0,5677.0,4468.0,0.0,Workstation,True
172.23.240.156,0.0,3.0,4.0,0.0,5709.0,4466.0,6.0,Workstation,True
172.23.240.157,0.0,3.0,2.0,0.0,5759.0,4466.0,0.0,Workstation,True
172.23.240.158,0.0,3.0,2.0,0.0,5691.0,4464.0,0.0,Workstation,True
172.23.240.159,0.0,3.0,2.0,0.0,5754.0,4468.0,0.0,Workstation,True
172.23.240.250,0.0,3.0,2.0,0.0,5658.0,4468.0,0.0,Workstation,True
172.23.240.251,0.0,3.0,2.0,0.0,5749.0,4466.0,0.0,Workstation,True
172.23.240.252,0.0,3.0,2.0,0.0,5702.0,4463.0,0.0,Workstation,True
172.23.240.253,0.0,3.0,2.0,0.0,5663.0,4462.0,0.0,Workstation,True
172.23.240.254,0.0,3.0,2.0,0.0,5767.0,4466.0,0.0,Workstation,True
172.23.240.255,0.0,3.0,2.0,0.0,5645.0,4466.0,0.0,Workstation,True
172.23.240.30,0.0,3.0,2.0,0.0,5648.0,4467.0,0.0,Workstation,True
172.23.240.31,0.0,3.0,2.0,0.0,5624.0,4467.0,0.0,Workstation,True
172.23.240.32,0.0,3.0,2.0,0.0,5758.0,4466.0,0.0,Workstation,True
172.23.240.33,0.0,3.0,2.0,0.0,5677.0,4463.0,0.0,Workstation,True
172.23.240.34,0.0,3.0,2.0,0.0,5779.0,4466.0,0.0,Workstation,True
172.23.240.35,0.0,3.0,2.0,0.0,5602.0,4461.0,0.0,Workstation,True
172.23.240.36,0.0,3.0,2.0,0.0,5696.0,4466.0,0.0,Workstation,True
172.23.240.37,0.0,3.0,2.0,0.0,5727.0,4465.0,0.0,Workstation,True
172.23.240.38,0.0,3.0,2.0,0.0,5719.0,4466.0,0.0,Workstation,True
172.23.240.39,0.0,3.0,2.0,0.0,5691.0,4466.0,0.0,Workstation,True
172.23.25.150,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.151,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.25.152,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.153,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.25.154,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.25.155,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.25.156,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.25.157,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.25.159,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.170,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.25.171,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.25.172,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.25.173,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.174,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.25.175,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.25.176,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.25.177,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.25.178,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.25.179,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.25.253,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.25.40,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.25.41,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.42,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.25.43,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.25.44,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.25.45,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.46,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.47,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.25.48,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.25.49,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.252.10,0.0,0.0,0.0,0.0,45298.0,76454.0,0.0,Workstation,True
172.23.254.0,0.0,3.0,0.0,0.0,2304.0,0.0,0.0,Workstation,False
172.23.254.1,0.0,3.0,0.0,0.0,2333.0,0.0,0.0,Workstation,False
172.23.254.2,0.0,3.0,0.0,0.0,2409.0,0.0,0.0,Workstation,False
172.23.254.3,0.0,3.0,0.0,0.0,2268.0,0.0,0.0,Workstation,False
172.23.254.4,0.0,3.0,0.0,0.0,2310.0,0.0,0.0,Workstation,False
172.23.254.5,0.0,3.0,0.0,0.0,2352.0,0.0,0.0,Workstation,False
172.23.254.6,0.0,3.0,0.0,0.0,2301.0,0.0,0.0,Workstation,False
172.23.254.7,0.0,3.0,0.0,0.0,2341.0,0.0,0.0,Workstation,False
172.23.254.8,0.0,3.0,0.0,0.0,2411.0,0.0,0.0,Workstation,False
172.23.254.80,0.0,3.0,0.0,0.0,2255.0,0.0,0.0,Workstation,True
172.23.254.81,0.0,3.0,0.0,0.0,2375.0,0.0,0.0,Workstation,False
172.23.254.82,0.0,3.0,0.0,0.0,2402.0,0.0,0.0,Workstation,False
172.23.254.83,0.0,3.0,0.0,0.0,2330.0,0.0,0.0,Workstation,False
172.23.254.84,0.0,3.0,0.0,0.0,2349.0,0.0,0.0,Workstation,False
172.23.254.85,0.0,3.0,0.0,0.0,2317.0,0.0,0.0,Workstation,False
172.23.254.86,0.0,3.0,0.0,0.0,2360.0,0.0,0.0,Workstation,False
172.23.254.87,0.0,3.0,0.0,0.0,2343.0,0.0,0.0,Workstation,False
172.23.254.88,0.0,3.0,0.0,0.0,2288.0,0.0,0.0,Workstation,False
172.23.254.89,0.0,3.0,0.0,0.0,2305.0,0.0,0.0,Workstation,False
172.23.26.124,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.26.125,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.26.128,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.26.129,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.26.200,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.26.201,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.26.202,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.26.203,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.26.204,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.26.205,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.26.206,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.26.207,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.26.208,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.26.209,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.26.250,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.26.251,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.26.252,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.26.253,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.26.254,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.26.255,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.26.70,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.26.71,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.26.72,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.26.73,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.26.74,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.26.75,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.26.76,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.26.77,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.26.78,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.26.79,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.27.100,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.27.101,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.27.102,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.27.103,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.104,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.27.105,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.106,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.27.107,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.108,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.109,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.27.220,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.27.221,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.27.222,0.0,0.0,0.0,0.0,0.0,6573.0,0.0,Workstation,False
172.23.27.223,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.27.224,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.27.225,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.27.226,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.27.227,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.27.228,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.27.229,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.50,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.51,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.27.52,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.27.53,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.27.54,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.27.55,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.27.56,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.27.57,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.27.58,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.27.59,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.28.120,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.28.121,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.122,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.28.123,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.28.127,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.28.200,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.28.201,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.28.202,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.28.203,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.204,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.205,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.28.206,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.28.207,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.208,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.28.209,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.60,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.61,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.62,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.63,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.64,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.65,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.66,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.67,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.28.68,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.69,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.90,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.28.91,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.28.92,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.28.93,0.0,0.0,0.0,0.0,0.0,6583.0,0.0,Workstation,False
172.23.28.97,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.29.110,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.111,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.29.112,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.29.113,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.116,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.29.117,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.29.200,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.201,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.29.202,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.29.203,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.29.204,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.29.205,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.206,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.207,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.208,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.209,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.24,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.29.26,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.27,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.29.4,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.90,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.29.91,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.92,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.93,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.29.94,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.29.95,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.29.96,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.97,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.29.98,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.29.99,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.30.123,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.142,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.30.143,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.144,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.30.145,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.30.146,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.30.147,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.30.148,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.30.176,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.30.177,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.30.220,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.30.221,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.222,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.30.223,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.30.224,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.30.225,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.226,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.30.227,0.0,0.0,0.0,0.0,0.0,6573.0,0.0,Workstation,False
172.23.30.228,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.229,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.30.68,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.30.81,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.30.82,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.83,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.30.84,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.30.85,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.30.86,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.30.87,0.0,0.0,0.0,0.0,0.0,6584.0,0.0,Workstation,False
172.23.30.88,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.30.89,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.31.140,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.31.141,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.31.142,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.31.143,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.31.144,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.31.145,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.31.146,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.31.147,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.31.148,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.31.149,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.31.20,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.31.21,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.31.22,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.31.23,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.31.24,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.31.240,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.31.241,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.31.242,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.31.243,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.31.244,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.31.245,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.31.246,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.31.247,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.31.248,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.31.249,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.31.25,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.31.26,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.31.27,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.31.28,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.31.29,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.32.170,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.171,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.32.172,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.32.173,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.174,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.175,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.32.176,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.177,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.32.178,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.179,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.32.250,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.32.251,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.32.252,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.32.253,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.32.254,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.32.255,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.32.70,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.71,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.32.72,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.73,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.32.74,0.0,0.0,0.0,0.0,0.0,6583.0,0.0,Workstation,False
172.23.32.75,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.32.76,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.32.77,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.32.78,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.32.79,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.32.80,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.32.81,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.32.88,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.32.89,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.33.150,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.33.151,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.33.152,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.33.153,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.33.154,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,Workstation,False
172.23.33.155,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.33.156,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.33.157,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.33.158,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.33.159,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.33.170,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.33.178,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.33.179,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.33.250,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.33.251,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.33.252,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.33.253,0.0,0.0,0.0,0.0,0.0,6574.0,0.0,Workstation,False
172.23.33.254,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.33.255,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.33.70,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.33.71,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.33.72,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.33.73,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.33.74,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.33.75,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.33.76,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.33.77,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.33.78,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.33.79,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
